"CustomerID","R_Score","F_Score","M_Score","Total_Score","User_Segment"
"16791","5","4","4","13","高价值用户"
"16792","1","3","3","7","挽留用户"
"16793","4","1","2","7","一般用户"
"16794","5","4","4","13","高价值用户"
"16795","1","2","4","7","挽留用户"
"16796","3","1","2","6","一般用户"
"16797","1","3","3","7","挽留用户"
"16798","1","2","3","6","挽留用户"
"16799","1","2","2","5","流失风险用户"
"16800","5","1","3","9","一般用户"
"16801","2","2","3","7","挽留用户"
"16802","1","2","3","6","挽留用户"
"16803","3","1","2","6","一般用户"
"16804","5","2","2","9","一般用户"
"16805","2","2","3","7","挽留用户"
"16806","3","2","3","8","一般用户"
"16807","2","3","4","9","挽留用户"
"16808","3","2","2","7","一般用户"
"16809","5","3","3","11","发展用户"
"16810","1","2","3","6","挽留用户"
"16811","5","2","3","10","一般用户"
"16812","1","2","4","7","挽留用户"
"16813","5","4","3","12","发展用户"
"16814","5","5","5","15","高价值用户"
"16815","1","2","2","5","流失风险用户"
"16816","3","2","2","7","一般用户"
"16817","5","4","4","13","高价值用户"
"16818","5","4","4","13","高价值用户"
"16819","1","2","2","5","流失风险用户"
"16820","3","1","2","6","一般用户"
"16821","1","1","2","4","流失风险用户"
"16822","1","1","2","4","流失风险用户"
"16823","1","3","4","8","挽留用户"
"16824","5","2","3","10","一般用户"
"16825","4","3","3","10","发展用户"
"16826","4","1","2","7","一般用户"
"16827","1","3","2","6","挽留用户"
"16828","3","1","2","6","一般用户"
"16829","2","2","3","7","挽留用户"
"16830","4","2","3","9","一般用户"
"16831","1","1","1","3","流失风险用户"
"16832","1","3","2","6","挽留用户"
"16833","5","3","4","12","发展用户"
"16834","1","2","3","6","挽留用户"
"16835","2","3","3","8","挽留用户"
"16836","4","2","3","9","一般用户"
"16837","4","4","4","12","高价值用户"
"16838","1","2","3","6","挽留用户"
"16839","5","5","5","15","高价值用户"
"16840","1","2","1","4","流失风险用户"
"16841","4","4","4","12","高价值用户"
"16842","3","2","3","8","一般用户"
"16843","4","5","5","14","高价值用户"
"16844","1","2","2","5","流失风险用户"
"16845","1","1","2","4","流失风险用户"
"16846","4","2","3","9","一般用户"
"16847","4","2","3","9","一般用户"
"16848","4","2","3","9","一般用户"
"16849","1","1","1","3","流失风险用户"
"16850","1","1","2","4","流失风险用户"
"16851","5","2","2","9","一般用户"
"16852","5","2","1","8","一般用户"
"16854","1","2","3","6","挽留用户"
"16855","5","2","2","9","一般用户"
"16856","5","2","2","9","一般用户"
"16857","1","1","2","4","流失风险用户"
"16858","1","4","4","9","挽留用户"
"16859","2","3","3","8","挽留用户"
"16860","1","2","3","6","挽留用户"
"16861","4","3","3","10","发展用户"
"16862","1","2","2","5","流失风险用户"
"16863","4","2","3","9","一般用户"
"16864","1","2","2","5","流失风险用户"
"16865","1","1","2","4","流失风险用户"
"16866","2","2","2","6","流失风险用户"
"16867","1","1","1","3","流失风险用户"
"16868","1","2","2","5","流失风险用户"
"16869","5","2","3","10","一般用户"
"16870","1","1","2","4","流失风险用户"
"16871","5","3","4","12","发展用户"
"16872","3","3","3","9","一般用户"
"16873","5","4","5","14","高价值用户"
"16874","1","1","2","4","流失风险用户"
"16875","3","4","4","11","一般用户"
"16876","1","1","2","4","流失风险用户"
"16877","5","3","3","11","发展用户"
"16878","3","1","1","5","一般用户"
"16880","4","3","3","10","发展用户"
"16881","3","1","2","6","一般用户"
"16882","3","2","3","8","一般用户"
"16883","1","4","4","9","挽留用户"
"16884","4","2","3","9","一般用户"
"16885","5","2","3","10","一般用户"
"16886","1","1","2","4","流失风险用户"
"16887","4","2","2","8","一般用户"
"16888","1","2","2","5","流失风险用户"
"16889","1","3","4","8","挽留用户"
"16890","1","2","2","5","流失风险用户"
"16891","5","4","3","12","发展用户"
"16892","5","3","3","11","发展用户"
"16893","1","2","2","5","流失风险用户"
"16894","1","2","3","6","挽留用户"
"16895","3","3","3","9","一般用户"
"16896","1","1","1","3","流失风险用户"
"16897","1","2","2","5","流失风险用户"
"16898","5","3","3","11","发展用户"
"16899","5","3","3","11","发展用户"
"16900","5","2","3","10","一般用户"
"16901","1","1","2","4","流失风险用户"
"16902","3","1","3","7","一般用户"
"16903","5","2","3","10","一般用户"
"16904","5","5","4","14","高价值用户"
"16905","5","4","4","13","高价值用户"
"16906","3","3","3","9","一般用户"
"16907","5","3","3","11","发展用户"
"16908","1","1","2","4","流失风险用户"
"16909","3","1","2","6","一般用户"
"16910","5","3","3","11","发展用户"
"16911","1","2","2","5","流失风险用户"
"16912","5","4","4","13","高价值用户"
"16913","1","2","2","5","流失风险用户"
"16914","4","1","2","7","一般用户"
"16915","5","4","3","12","发展用户"
"16916","5","2","3","10","一般用户"
"16917","1","2","3","6","挽留用户"
"16918","3","4","4","11","一般用户"
"16919","2","5","4","11","挽留用户"
"16920","1","1","2","4","流失风险用户"
"16921","3","2","2","7","一般用户"
"16922","1","1","3","5","挽留用户"
"16923","5","5","5","15","高价值用户"
"16924","5","2","3","10","一般用户"
"16925","1","1","2","4","流失风险用户"
"16926","1","3","3","7","挽留用户"
"16927","3","2","3","8","一般用户"
"16928","3","5","4","12","一般用户"
"16929","5","3","3","11","发展用户"
"16930","5","2","2","9","一般用户"
"16931","5","5","4","14","高价值用户"
"16932","4","2","2","8","一般用户"
"16933","5","3","4","12","发展用户"
"16934","4","3","3","10","发展用户"
"16935","1","2","2","5","流失风险用户"
"16936","5","2","2","9","一般用户"
"16937","1","1","2","4","流失风险用户"
"16938","5","3","5","13","发展用户"
"16939","1","2","2","5","流失风险用户"
"16940","4","3","5","12","发展用户"
"16941","1","1","1","3","流失风险用户"
"16942","5","3","3","11","发展用户"
"16943","1","2","3","6","挽留用户"
"16944","1","1","2","4","流失风险用户"
"16945","5","5","5","15","高价值用户"
"16946","1","3","3","7","挽留用户"
"16947","1","2","3","6","挽留用户"
"16948","2","3","3","8","挽留用户"
"16949","5","3","3","11","发展用户"
"16950","4","4","4","12","高价值用户"
"16951","2","2","3","7","挽留用户"
"16952","3","3","3","9","一般用户"
"16954","5","5","5","15","高价值用户"
"16955","1","3","3","7","挽留用户"
"16956","5","1","2","8","一般用户"
"16957","1","2","2","5","流失风险用户"
"16958","1","1","3","5","挽留用户"
"16959","3","1","1","5","一般用户"
"16960","4","3","3","10","发展用户"
"16961","3","2","3","8","一般用户"
"16962","1","1","2","4","流失风险用户"
"16963","1","1","2","4","流失风险用户"
"16964","1","1","2","4","流失风险用户"
"16965","1","1","2","4","流失风险用户"
"16966","5","3","4","12","发展用户"
"16967","1","1","2","4","流失风险用户"
"16968","5","2","2","9","一般用户"
"16969","4","2","3","9","一般用户"
"16971","4","1","2","7","一般用户"
"16972","1","2","3","6","挽留用户"
"16973","1","1","2","4","流失风险用户"
"16974","1","2","2","5","流失风险用户"
"16975","1","2","3","6","挽留用户"
"16976","1","1","2","4","流失风险用户"
"16977","1","2","2","5","流失风险用户"
"16978","3","2","3","8","一般用户"
"16979","5","3","4","12","发展用户"
"16980","1","2","3","6","挽留用户"
"16982","3","1","2","6","一般用户"
"16983","5","4","4","13","高价值用户"
"16984","3","3","5","11","一般用户"
"16985","5","5","5","15","高价值用户"
"16986","4","4","4","12","高价值用户"
"16987","5","4","4","13","高价值用户"
"16988","5","2","2","9","一般用户"
"16989","5","3","3","11","发展用户"
"16991","1","1","3","5","挽留用户"
"16992","5","4","5","14","高价值用户"
"16993","1","2","3","6","挽留用户"
"16996","4","3","3","10","发展用户"
"16997","1","2","3","6","挽留用户"
"16998","2","3","2","7","挽留用户"
"16999","5","2","2","9","一般用户"
"17000","1","2","2","5","流失风险用户"
"17001","5","4","5","14","高价值用户"
"17002","3","3","4","10","一般用户"
"17003","1","2","3","6","挽留用户"
"17004","4","2","4","10","一般用户"
"17005","1","2","3","6","挽留用户"
"17006","5","3","3","11","发展用户"
"17007","4","3","3","10","发展用户"
"17008","1","1","1","3","流失风险用户"
"17009","1","1","2","4","流失风险用户"
"17010","5","1","2","8","一般用户"
"17011","4","2","3","9","一般用户"
"17012","1","1","2","4","流失风险用户"
"17014","5","2","3","10","一般用户"
"17015","5","2","3","10","一般用户"
"17016","1","1","3","5","挽留用户"
"17017","5","5","5","15","高价值用户"
"17018","4","3","4","11","发展用户"
"17019","5","4","4","13","高价值用户"
"17020","1","2","3","6","挽留用户"
"17021","1","3","3","7","挽留用户"
"17022","4","2","2","8","一般用户"
"17023","1","2","3","6","挽留用户"
"17024","4","2","1","7","一般用户"
"17025","3","3","3","9","一般用户"
"17026","1","2","2","5","流失风险用户"
"17027","3","3","3","9","一般用户"
"17028","1","2","3","6","挽留用户"
"17029","1","2","2","5","流失风险用户"
"17030","3","1","2","6","一般用户"
"17031","5","3","4","12","发展用户"
"17032","1","3","4","8","挽留用户"
"17033","3","2","3","8","一般用户"
"17034","5","3","3","11","发展用户"
"17035","1","2","3","6","挽留用户"
"17036","1","1","2","4","流失风险用户"
"17037","3","1","3","7","一般用户"
"17038","4","2","3","9","一般用户"
"17039","1","1","3","5","挽留用户"
"17040","2","2","2","6","流失风险用户"
"17041","5","3","3","11","发展用户"
"17042","5","3","3","11","发展用户"
"17043","4","3","4","11","发展用户"
"17044","5","4","5","14","高价值用户"
"17045","3","3","3","9","一般用户"
"17046","2","3","3","8","挽留用户"
"17047","3","3","4","10","一般用户"
"17048","3","3","3","9","一般用户"
"17049","5","4","5","14","高价值用户"
"17050","3","4","4","11","一般用户"
"17051","1","2","3","6","挽留用户"
"17052","5","1","2","8","一般用户"
"17053","2","1","2","5","流失风险用户"
"17054","5","3","3","11","发展用户"
"17055","1","1","2","4","流失风险用户"
"17056","1","1","2","4","流失风险用户"
"17057","1","1","2","4","流失风险用户"
"17058","3","2","3","8","一般用户"
"17059","5","3","4","12","发展用户"
"17060","1","1","2","4","流失风险用户"
"17061","3","4","4","11","一般用户"
"17062","1","3","3","7","挽留用户"
"17063","5","4","4","13","高价值用户"
"17064","4","2","3","9","一般用户"
"17065","1","2","2","5","流失风险用户"
"17066","1","1","2","4","流失风险用户"
"17067","1","2","2","5","流失风险用户"
"17068","5","5","5","15","高价值用户"
"17069","5","4","4","13","高价值用户"
"17070","3","2","2","7","一般用户"
"17071","5","4","4","13","高价值用户"
"17072","1","1","2","4","流失风险用户"
"17073","5","2","3","10","一般用户"
"17074","1","1","2","4","流失风险用户"
"17075","5","4","3","12","发展用户"
"17076","4","3","3","10","发展用户"
"17077","1","1","2","4","流失风险用户"
"17078","4","2","2","8","一般用户"
"17079","3","1","2","6","一般用户"
"17080","5","3","3","11","发展用户"
"17081","5","3","3","11","发展用户"
"17082","4","3","4","11","发展用户"
"17083","3","3","3","9","一般用户"
"17084","4","2","5","11","一般用户"
"17085","2","5","5","12","挽留用户"
"17086","5","3","3","11","发展用户"
"17087","1","1","2","4","流失风险用户"
"17088","5","2","3","10","一般用户"
"17089","1","1","2","4","流失风险用户"
"17090","5","4","4","13","高价值用户"
"17091","5","4","5","14","高价值用户"
"17092","4","4","4","12","高价值用户"
"17093","1","1","2","4","流失风险用户"
"17094","1","2","2","5","流失风险用户"
"17095","5","3","3","11","发展用户"
"17096","5","4","4","13","高价值用户"
"17097","5","3","3","11","发展用户"
"17098","1","2","2","5","流失风险用户"
"17099","1","1","2","4","流失风险用户"
"17100","5","2","3","10","一般用户"
"17101","5","3","4","12","发展用户"
"17102","1","1","1","3","流失风险用户"
"17103","1","1","2","4","流失风险用户"
"17104","1","1","2","4","流失风险用户"
"17105","2","2","3","7","挽留用户"
"17106","1","1","2","4","流失风险用户"
"17107","4","4","5","13","高价值用户"
"17108","1","1","2","4","流失风险用户"
"17109","5","3","3","11","发展用户"
"17110","2","2","2","6","流失风险用户"
"17111","4","2","2","8","一般用户"
"17112","1","1","2","4","流失风险用户"
"17113","1","3","3","7","挽留用户"
"17114","5","3","3","11","发展用户"
"17115","5","3","3","11","发展用户"
"17116","1","1","2","4","流失风险用户"
"17117","1","1","2","4","流失风险用户"
"17118","1","1","2","4","流失风险用户"
"17119","5","2","3","10","一般用户"
"17120","1","1","2","4","流失风险用户"
"17121","1","1","2","4","流失风险用户"
"17122","3","2","3","8","一般用户"
"17123","2","2","3","7","挽留用户"
"17124","1","1","2","4","流失风险用户"
"17125","4","1","2","7","一般用户"
"17126","2","3","3","8","挽留用户"
"17127","1","3","3","7","挽留用户"
"17128","1","1","1","3","流失风险用户"
"17129","1","1","1","3","流失风险用户"
"17131","5","3","4","12","发展用户"
"17132","1","2","3","6","挽留用户"
"17133","5","4","5","14","高价值用户"
"17134","3","2","2","7","一般用户"
"17135","5","4","3","12","发展用户"
"17136","1","1","2","4","流失风险用户"
"17137","1","3","3","7","挽留用户"
"17138","1","3","4","8","挽留用户"
"17139","5","5","5","15","高价值用户"
"17140","1","1","2","4","流失风险用户"
"17141","1","2","3","6","挽留用户"
"17142","1","2","3","6","挽留用户"
"17143","1","2","3","6","挽留用户"
"17144","5","2","3","10","一般用户"
"17145","1","2","4","7","挽留用户"
"17146","3","4","4","11","一般用户"
"17147","5","3","4","12","发展用户"
"17148","4","1","2","7","一般用户"
"17149","1","1","2","4","流失风险用户"
"17150","1","3","3","7","挽留用户"
"17151","1","1","2","4","流失风险用户"
"17152","1","2","2","5","流失风险用户"
"17153","5","1","2","8","一般用户"
"17154","3","1","2","6","一般用户"
"17155","5","3","3","11","发展用户"
"17156","1","1","3","5","挽留用户"
"17157","5","4","4","13","高价值用户"
"17158","4","3","3","10","发展用户"
"17159","5","3","3","11","发展用户"
"17160","4","4","5","13","高价值用户"
"17161","1","1","3","5","挽留用户"
"17162","5","4","3","12","发展用户"
"17163","5","2","3","10","一般用户"
"17164","4","3","4","11","发展用户"
"17165","1","3","3","7","挽留用户"
"17166","4","2","2","8","一般用户"
"17167","1","2","3","6","挽留用户"
"17168","1","1","2","4","流失风险用户"
"17169","4","2","3","9","一般用户"
"17170","1","2","2","5","流失风险用户"
"17171","1","2","2","5","流失风险用户"
"17172","3","2","3","8","一般用户"
"17173","5","3","4","12","发展用户"
"17174","1","1","1","3","流失风险用户"
"17175","4","2","3","9","一般用户"
"17176","1","2","3","6","挽留用户"
"17177","1","1","2","4","流失风险用户"
"17178","1","1","2","4","流失风险用户"
"17179","2","3","3","8","挽留用户"
"17180","4","4","4","12","高价值用户"
"17181","4","2","2","8","一般用户"
"17182","1","1","1","3","流失风险用户"
"17183","5","3","4","12","发展用户"
"17184","1","2","2","5","流失风险用户"
"17185","1","2","2","5","流失风险用户"
"17186","4","2","2","8","一般用户"
"17187","1","2","2","5","流失风险用户"
"17188","5","4","4","13","高价值用户"
"17189","3","3","3","9","一般用户"
"17190","4","3","3","10","发展用户"
"17191","5","4","4","13","高价值用户"
"17192","1","1","1","3","流失风险用户"
"17193","4","3","4","11","发展用户"
"17194","1","2","3","6","挽留用户"
"17195","1","1","3","5","挽留用户"
"17196","1","1","2","4","流失风险用户"
"17197","5","1","3","9","一般用户"
"17198","5","2","3","10","一般用户"
"17199","1","1","2","4","流失风险用户"
"17200","1","2","2","5","流失风险用户"
"17201","4","2","3","9","一般用户"
"17202","1","1","2","4","流失风险用户"
"17203","4","4","5","13","高价值用户"
"17204","2","3","5","10","挽留用户"
"17205","4","2","3","9","一般用户"
"17206","4","1","2","7","一般用户"
"17207","1","1","2","4","流失风险用户"
"17208","1","1","2","4","流失风险用户"
"17209","1","2","3","6","挽留用户"
"17210","1","1","2","4","流失风险用户"
"17211","5","4","4","13","高价值用户"
"17212","1","2","3","6","挽留用户"
"17213","4","4","4","12","高价值用户"
"17214","3","3","3","9","一般用户"
"17215","1","1","2","4","流失风险用户"
"17216","1","1","1","3","流失风险用户"
"17217","1","2","2","5","流失风险用户"
"17218","5","4","4","13","高价值用户"
"17219","4","2","2","8","一般用户"
"17220","5","5","4","14","高价值用户"
"17221","5","3","3","11","发展用户"
"17222","3","3","3","9","一般用户"
"17223","1","2","3","6","挽留用户"
"17224","1","1","1","3","流失风险用户"
"17225","1","1","2","4","流失风险用户"
"17226","1","2","3","6","挽留用户"
"17227","5","4","3","12","发展用户"
"17228","5","4","4","13","高价值用户"
"17229","3","2","2","7","一般用户"
"17230","1","4","5","10","挽留用户"
"17231","5","5","5","15","高价值用户"
"17232","5","2","2","9","一般用户"
"17233","4","2","3","9","一般用户"
"17234","1","1","2","4","流失风险用户"
"17235","5","3","3","11","发展用户"
"17236","5","4","3","12","发展用户"
"17237","5","2","3","10","一般用户"
"17238","5","5","5","15","高价值用户"
"17239","1","2","3","6","挽留用户"
"17240","1","1","2","4","流失风险用户"
"17241","1","4","3","8","挽留用户"
"17242","3","3","3","9","一般用户"
"17243","5","5","5","15","高价值用户"
"17244","4","3","3","10","发展用户"
"17245","1","2","2","5","流失风险用户"
"17246","1","2","1","4","流失风险用户"
"17247","5","1","2","8","一般用户"
"17248","2","2","2","6","流失风险用户"
"17249","1","1","1","3","流失风险用户"
"17250","5","2","2","9","一般用户"
"17251","1","2","3","6","挽留用户"
"17252","1","1","2","4","流失风险用户"
"17253","5","1","2","8","一般用户"
"17254","5","2","2","9","一般用户"
"17255","4","2","3","9","一般用户"
"17256","3","3","2","8","一般用户"
"17257","1","1","1","3","流失风险用户"
"17258","1","2","2","5","流失风险用户"
"17259","2","3","3","8","挽留用户"
"17260","1","1","1","3","流失风险用户"
"17261","1","1","2","4","流失风险用户"
"17262","4","3","4","11","发展用户"
"17263","1","1","1","3","流失风险用户"
"17264","1","1","2","4","流失风险用户"
"17265","2","2","3","7","挽留用户"
"17266","5","3","2","10","发展用户"
"17267","2","1","2","5","流失风险用户"
"17268","3","4","3","10","一般用户"
"17269","1","1","2","4","流失风险用户"
"17270","1","2","2","5","流失风险用户"
"17271","1","1","2","4","流失风险用户"
"17272","4","2","4","10","一般用户"
"17273","1","1","2","4","流失风险用户"
"17274","4","2","3","9","一般用户"
"17275","1","1","2","4","流失风险用户"
"17276","1","1","2","4","流失风险用户"
"17277","1","2","3","6","挽留用户"
"17278","1","2","2","5","流失风险用户"
"17279","4","1","2","7","一般用户"
"17280","1","1","2","4","流失风险用户"
"17281","1","3","3","7","挽留用户"
"17282","2","3","4","9","挽留用户"
"17283","1","1","2","4","流失风险用户"
"17284","3","3","4","10","一般用户"
"17285","1","2","2","5","流失风险用户"
"17286","5","2","2","9","一般用户"
"17287","5","5","4","14","高价值用户"
"17288","5","4","4","13","高价值用户"
"17289","4","3","3","10","发展用户"
"17290","5","3","3","11","发展用户"
"17291","1","1","3","5","挽留用户"
"17292","1","2","2","5","流失风险用户"
"17293","5","4","4","13","高价值用户"
"17294","1","2","2","5","流失风险用户"
"17295","5","2","3","10","一般用户"
"17296","1","1","2","4","流失风险用户"
"17297","5","1","2","8","一般用户"
"17298","3","3","3","9","一般用户"
"17299","5","3","3","11","发展用户"
"17300","1","2","2","5","流失风险用户"
"17301","5","2","2","9","一般用户"
"17302","5","3","3","11","发展用户"
"17303","1","1","2","4","流失风险用户"
"17304","1","1","2","4","流失风险用户"
"17305","1","1","4","6","挽留用户"
"17306","5","5","5","15","高价值用户"
"17307","1","4","4","9","挽留用户"
"17308","1","2","4","7","挽留用户"
"17309","3","2","2","7","一般用户"
"17310","1","2","3","6","挽留用户"
"17311","3","3","4","10","一般用户"
"17312","2","2","3","7","挽留用户"
"17313","4","1","4","9","一般用户"
"17314","5","4","4","13","高价值用户"
"17315","5","5","5","15","高价值用户"
"17316","1","1","2","4","流失风险用户"
"17317","4","2","4","10","一般用户"
"17318","1","1","2","4","流失风险用户"
"17320","3","3","4","10","一般用户"
"17321","5","3","3","11","发展用户"
"17322","1","3","3","7","挽留用户"
"17323","5","4","3","12","发展用户"
"17324","5","4","4","13","高价值用户"
"17325","1","2","3","6","挽留用户"
"17326","1","2","2","5","流失风险用户"
"17327","1","2","2","5","流失风险用户"
"17328","1","1","2","4","流失风险用户"
"17329","5","3","3","11","发展用户"
"17330","5","2","2","9","一般用户"
"17331","2","1","2","5","流失风险用户"
"17332","1","3","3","7","挽留用户"
"17333","3","1","2","6","一般用户"
"17334","1","2","3","6","挽留用户"
"17335","1","2","2","5","流失风险用户"
"17336","1","1","1","3","流失风险用户"
"17337","2","2","3","7","挽留用户"
"17338","5","4","5","14","高价值用户"
"17339","3","2","2","7","一般用户"
"17340","5","4","5","14","高价值用户"
"17341","2","2","3","7","挽留用户"
"17342","1","2","3","6","挽留用户"
"17343","1","3","3","7","挽留用户"
"17344","4","2","2","8","一般用户"
"17345","5","4","3","12","发展用户"
"17346","5","5","4","14","高价值用户"
"17347","3","1","2","6","一般用户"
"17348","5","3","4","12","发展用户"
"17349","2","3","3","8","挽留用户"
"17350","5","3","3","11","发展用户"
"17351","4","4","3","11","发展用户"
"17352","1","1","1","3","流失风险用户"
"17353","2","2","4","8","挽留用户"
"17354","4","2","4","10","一般用户"
"17355","1","1","2","4","流失风险用户"
"17356","1","3","3","7","挽留用户"
"17357","5","2","2","9","一般用户"
"17358","1","3","3","7","挽留用户"
"17359","5","2","2","9","一般用户"
"17360","5","3","3","11","发展用户"
"17361","4","3","3","10","发展用户"
"17362","1","3","3","7","挽留用户"
"17363","1","2","3","6","挽留用户"
"17364","5","5","5","15","高价值用户"
"17365","5","4","5","14","高价值用户"
"17366","1","2","3","6","挽留用户"
"17367","1","1","2","4","流失风险用户"
"17368","5","4","3","12","发展用户"
"17369","1","1","3","5","挽留用户"
"17370","3","2","2","7","一般用户"
"17371","5","3","3","11","发展用户"
"17372","4","5","4","13","高价值用户"
"17373","4","3","3","10","发展用户"
"17374","1","2","3","6","挽留用户"
"17375","1","2","3","6","挽留用户"
"17376","3","2","2","7","一般用户"
"17377","5","5","5","15","高价值用户"
"17378","1","1","1","3","流失风险用户"
"17379","5","1","2","8","一般用户"
"17380","1","2","3","6","挽留用户"
"17381","5","5","5","15","高价值用户"
"17382","3","3","2","8","一般用户"
"17383","5","2","2","9","一般用户"
"17384","5","2","2","9","一般用户"
"17385","5","1","2","8","一般用户"
"17386","5","3","4","12","发展用户"
"17387","5","2","3","10","一般用户"
"17388","3","4","4","11","一般用户"
"17389","5","5","5","15","高价值用户"
"17390","1","1","2","4","流失风险用户"
"17391","2","2","3","7","挽留用户"
"17392","1","2","3","6","挽留用户"
"17393","1","2","2","5","流失风险用户"
"17394","1","1","2","4","流失风险用户"
"17395","1","1","1","3","流失风险用户"
"17396","4","4","5","13","高价值用户"
"17397","5","2","3","10","一般用户"
"17398","3","2","3","8","一般用户"
"17400","2","3","4","9","挽留用户"
"17401","1","1","2","4","流失风险用户"
"17402","5","5","5","15","高价值用户"
"17403","4","2","2","8","一般用户"
"17404","5","5","5","15","高价值用户"
"17405","5","2","3","10","一般用户"
"17406","1","4","4","9","挽留用户"
"17407","1","1","3","5","挽留用户"
"17408","2","2","2","6","流失风险用户"
"17409","1","4","5","10","挽留用户"
"17410","5","3","3","11","发展用户"
"17411","5","3","3","11","发展用户"
"17412","5","4","4","13","高价值用户"
"17413","1","2","2","5","流失风险用户"
"17414","4","3","4","11","发展用户"
"17415","3","1","3","7","一般用户"
"17416","5","5","5","15","高价值用户"
"17417","1","1","2","4","流失风险用户"
"17418","4","2","3","9","一般用户"
"17419","5","4","5","14","高价值用户"
"17420","4","3","3","10","发展用户"
"17421","1","2","3","6","挽留用户"
"17422","5","4","4","13","高价值用户"
"17423","4","2","3","9","一般用户"
"17425","5","2","3","10","一般用户"
"17426","5","4","5","14","高价值用户"
"17427","3","1","2","6","一般用户"
"17428","5","5","5","15","高价值用户"
"17429","2","3","3","8","挽留用户"
"17430","4","2","3","9","一般用户"
"17431","1","1","2","4","流失风险用户"
"17432","5","3","3","11","发展用户"
"17433","3","2","3","8","一般用户"
"17434","5","3","4","12","发展用户"
"17435","1","1","2","4","流失风险用户"
"17436","5","2","2","9","一般用户"
"17437","1","1","2","4","流失风险用户"
"17438","1","2","3","6","挽留用户"
"17439","1","1","2","4","流失风险用户"
"17440","2","2","2","6","流失风险用户"
"17441","1","1","2","4","流失风险用户"
"17442","4","4","4","12","高价值用户"
"17443","1","1","3","5","挽留用户"
"17444","2","2","4","8","挽留用户"
"17446","2","2","2","6","流失风险用户"
"17447","4","2","3","9","一般用户"
"17448","1","5","5","11","挽留用户"
"17449","5","4","4","13","高价值用户"
"17450","5","5","5","15","高价值用户"
"17451","5","3","3","11","发展用户"
"17453","5","2","2","9","一般用户"
"17454","1","4","3","8","挽留用户"
"17455","1","1","2","4","流失风险用户"
"17456","1","2","3","6","挽留用户"
"17457","2","4","4","10","挽留用户"
"17458","5","2","3","10","一般用户"
"17459","4","2","3","9","一般用户"
"17460","3","4","3","10","一般用户"
"17461","5","2","3","10","一般用户"
"17462","3","2","3","8","一般用户"
"17463","5","3","4","12","发展用户"
"17464","2","2","3","7","挽留用户"
"17465","1","3","4","8","挽留用户"
"17466","5","2","3","10","一般用户"
"17467","1","1","2","4","流失风险用户"
"17468","5","2","2","9","一般用户"
"17469","5","4","4","13","高价值用户"
"17470","4","4","4","12","高价值用户"
"17471","1","1","2","4","流失风险用户"
"17472","1","2","3","6","挽留用户"
"17473","1","2","3","6","挽留用户"
"17474","1","1","3","5","挽留用户"
"17475","3","1","2","6","一般用户"
"17476","1","2","2","5","流失风险用户"
"17477","1","2","3","6","挽留用户"
"17478","1","2","3","6","挽留用户"
"17479","1","1","2","4","流失风险用户"
"17480","3","2","3","8","一般用户"
"17481","5","2","3","10","一般用户"
"17482","1","2","3","6","挽留用户"
"17483","3","2","3","8","一般用户"
"17484","1","2","2","5","流失风险用户"
"17486","1","1","2","4","流失风险用户"
"17487","1","1","2","4","流失风险用户"
"17488","1","1","2","4","流失风险用户"
"17489","4","2","2","8","一般用户"
"17490","5","3","4","12","发展用户"
"17491","5","4","5","14","高价值用户"
"17492","1","2","3","6","挽留用户"
"17493","1","1","1","3","流失风险用户"
"17494","1","1","1","3","流失风险用户"
"17495","5","2","3","10","一般用户"
"17496","1","2","3","6","挽留用户"
"17497","1","2","2","5","流失风险用户"
"17498","3","1","2","6","一般用户"
"17499","1","2","3","6","挽留用户"
"17500","5","2","3","10","一般用户"
"17501","1","2","2","5","流失风险用户"
"17502","5","2","3","10","一般用户"
"17503","5","2","3","10","一般用户"
"17504","1","4","5","10","挽留用户"
"17505","2","3","4","9","挽留用户"
"17506","3","1","2","6","一般用户"
"17507","1","2","3","6","挽留用户"
"17508","1","3","4","8","挽留用户"
"17509","4","3","5","12","发展用户"
"17510","5","2","3","10","一般用户"
"17511","5","5","5","15","高价值用户"
"17512","5","4","5","14","高价值用户"
"17513","3","2","3","8","一般用户"
"17514","2","2","2","6","流失风险用户"
"17515","4","3","3","10","发展用户"
"17516","5","3","3","11","发展用户"
"17517","1","1","2","4","流失风险用户"
"17518","1","2","2","5","流失风险用户"
"17519","5","4","4","13","高价值用户"
"17520","4","1","2","7","一般用户"
"17521","5","3","3","11","发展用户"
"17522","5","3","3","11","发展用户"
"17523","5","2","3","10","一般用户"
"17524","1","2","3","6","挽留用户"
"17525","1","2","3","6","挽留用户"
"17526","5","4","4","13","高价值用户"
"17527","4","2","3","9","一般用户"
"17528","5","3","4","12","发展用户"
"17529","1","2","3","6","挽留用户"
"17530","5","4","4","13","高价值用户"
"17531","1","2","3","6","挽留用户"
"17532","1","1","1","3","流失风险用户"
"17533","1","1","1","3","流失风险用户"
"17534","4","3","3","10","发展用户"
"17535","1","1","2","4","流失风险用户"
"17536","1","2","2","5","流失风险用户"
"17537","5","2","3","10","一般用户"
"17538","5","1","1","7","一般用户"
"17539","1","2","3","6","挽留用户"
"17540","5","3","3","11","发展用户"
"17541","1","1","1","3","流失风险用户"
"17542","1","2","2","5","流失风险用户"
"17543","1","1","2","4","流失风险用户"
"17544","1","2","3","6","挽留用户"
"17545","4","3","3","10","发展用户"
"17547","1","2","3","6","挽留用户"
